Date,Race,Rank,Rider,CQ
29/04/2014,"Presidential Tour of Turkey, Stage 3 : Finike - Elmali (Gögübeli)",7.,HANSEN Adam,0
12/04/2014,GP Pino Cerami,150.,HANSEN Adam,0
23/03/2014,Milano - Sanremo,42.,HANSEN Adam,5
18/03/2014,Tirreno - Adriatico,44.,HANSEN Adam,5
18/03/2014,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",90.,HANSEN Adam,0
17/03/2014,"Tirreno - Adriatico, Stage 6 : Bucchianico - Porto Sant'Elpidio",101.,HANSEN Adam,0
16/03/2014,"Tirreno - Adriatico, Stage 5 : Amatrice - Guardiagrele",4.,HANSEN Adam,10
15/03/2014,"Tirreno - Adriatico, Stage 4 : Indicatore - Cittareale (Selva Rotonda)",82.,HANSEN Adam,0
14/03/2014,"Tirreno - Adriatico, Stage 3 : Cascina - Arezzo",120.,HANSEN Adam,0
13/03/2014,"Tirreno - Adriatico, Stage 2 : San Vincenzo - Cascina",127.,HANSEN Adam,0
12/03/2014,"Tirreno - Adriatico, Stage 1 : Donoratico - San Vincenzo T.T.T.",-,HANSEN Adam,0
26/01/2014,Tour Down Under,9.,HANSEN Adam,68
26/01/2014,"Tour Down Under, Stage 6 : Adelaide, circuit race",84.,HANSEN Adam,0
25/01/2014,"Tour Down Under, Stage 5 : McLaren Vale - Old Willunga Hill",9.,HANSEN Adam,0
24/01/2014,"Tour Down Under, Stage 4 : Unley - Victor Harbor",26.,HANSEN Adam,0
23/01/2014,"Tour Down Under, Stage 3 : Norwood - Campbelltown",4.,HANSEN Adam,8
22/01/2014,"Tour Down Under, Stage 2 : Prospect - Stirling",15.,HANSEN Adam,0
21/01/2014,"Tour Down Under, Stage 1 : Nuriootpa - Angaston",66.,HANSEN Adam,0
12/01/2014,National Championships Australia (Buninyong) R.R.,13.,HANSEN Adam,8
14/10/2014,Tour of Beijing,57.,HENDERSON Gregory,5
14/10/2014,"Tour of Beijing, Stage 5 : Tiananmen Square - Bird’s Nest",2.,HENDERSON Gregory,22
13/10/2014,"Tour of Beijing, Stage 4 : Yanqing - Mentougou Miaofeng",74.,HENDERSON Gregory,0
12/10/2014,"Tour of Beijing, Stage 3 : Yanqing - Qianjiadian",12.,HENDERSON Gregory,0
11/10/2014,"Tour of Beijing, Stage 2 : Chong Li - Yan Jia Ping",69.,HENDERSON Gregory,0
10/10/2014,"Tour of Beijing, Stage 1 : Chong Li - Zhangjiakou",24.,HENDERSON Gregory,0
28/09/2014,World Championships (Ponferrada) R.R.,DNF,HENDERSON Gregory,0
21/09/2014,World Championships (Ponferrada) T.T.T.,22.,HENDERSON Gregory,5
14/09/2014,Vuelta a España,133.,HENDERSON Gregory,15
14/09/2014,"Vuelta a España, Stage 21 : Santiago de Compostela I.T.T.",16.,HENDERSON Gregory,0
13/09/2014,"Vuelta a España, Stage 20 : Santa Estebo de Ribas do Sil - Ancares",151.,HENDERSON Gregory,0
12/09/2014,"Vuelta a España, Stage 19 : Salvaterra de Miño - Cangas do Morazzo",116.,HENDERSON Gregory,0
11/09/2014,"Vuelta a España, Stage 18 : La Estrada - Monte Castrove en Meis",97.,HENDERSON Gregory,0
10/09/2014,"Vuelta a España, Stage 17 : Ortigueira - La Coruña",146.,HENDERSON Gregory,0
8/09/2014,"Vuelta a España, Stage 16 : San Martin del Rey Aurelio - Lagos de Somiedo",173.,HENDERSON Gregory,0
7/09/2014,"Vuelta a España, Stage 15 : Oviedo - Lagos de Covadonga",118.,HENDERSON Gregory,0
6/09/2014,"Vuelta a España, Stage 14 : Santander - La Camperona",166.,HENDERSON Gregory,0
5/09/2014,"Vuelta a España, Stage 13 : Belorado - Obregon",158.,HENDERSON Gregory,0
4/09/2014,"Vuelta a España, Stage 12 : Logroño - Logroño",13.,HENDERSON Gregory,0
3/09/2014,"Vuelta a España, Stage 11 : Pamplona - San Miguel de Aralar",90.,HENDERSON Gregory,0
2/09/2014,"Vuelta a España, Stage 10 : Santa Maria de Veruela - Borja I.T.T.",139.,HENDERSON Gregory,0
31/08/2014,"Vuelta a España, Stage 9 : Carboneras de Guadazon - Estacion de Valdelinares",167.,HENDERSON Gregory,0
30/08/2014,"Vuelta a España, Stage 8 : Baeza - Albacete",5.,HENDERSON Gregory,10
29/08/2014,"Vuelta a España, Stage 7 : Alhendin - Alcaudete",189.,HENDERSON Gregory,0
28/08/2014,"Vuelta a España, Stage 6 : Benalmadena - La Zubia/Cumbres Verdes",109.,HENDERSON Gregory,0
27/08/2014,"Vuelta a España, Stage 5 : Priego de Cordoba - Ronda",95.,HENDERSON Gregory,0
26/08/2014,"Vuelta a España, Stage 4 : Mairena del Alcor - Cordoba",110.,HENDERSON Gregory,0
25/08/2014,"Vuelta a España, Stage 3 : Cadiz - Arcos de la Frontera",122.,HENDERSON Gregory,0
24/08/2014,"Vuelta a España, Stage 2 : Algeciras - San Fernando",58.,HENDERSON Gregory,0
23/08/2014,"Vuelta a España, Stage 1 : Jerez De La Frontera T.T.T.",-,HENDERSON Gregory,0
10/08/2014,Post Danmark Rundt - Tour of Denmark,80.,HENDERSON Gregory,0
3/08/2014,Commonwealth Games (Glasgow) R.R.,7.,HENDERSON Gregory,0
8/07/2014,"Tour de France, Stage 4 : Le Touquet Paris-Plage - Lille",DNF,HENDERSON Gregory,0
7/07/2014,"Tour de France, Stage 3 : Cambridge (GBr) - London (GBr)",20.,HENDERSON Gregory,0
6/07/2014,"Tour de France, Stage 2 : York (GBr) - Sheffield (GBr)",190.,HENDERSON Gregory,0
5/07/2014,"Tour de France, Stage 1 : Leeds (GBr) - Harrogate (GBr)",183.,HENDERSON Gregory,0
22/06/2014,Ster ZLM Tour,27.,HENDERSON Gregory,3
22/06/2014,"Ster ZLM Tour, Stage 4 : Gerwen - Boxtel",17.,HENDERSON Gregory,0
20/06/2014,"Ster ZLM Tour, Stage 2 : Buchten - Buchten",1.,HENDERSON Gregory,20
18/06/2014,"Ster ZLM Tour, Prologue : Bladel I.T.T.",17.,HENDERSON Gregory,0
15/06/2014,Ronde van Limburg,3.,HENDERSON Gregory,40
8/06/2014,Tour de Luxembourg,44.,HENDERSON Gregory,5
5/06/2014,"Tour de Luxembourg, Stage 1 : Luxembourg - Hesperange",5.,HENDERSON Gregory,3
4/06/2014,"Tour de Luxembourg, Prologue : Luxembourg I.T.T.",17.,HENDERSON Gregory,0
1/06/2014,Ronde van België / Tour de Belgique,34.,HENDERSON Gregory,5
1/06/2014,"Ronde van België / Tour de Belgique, Stage 5 : Oreye - Oreye",7.,HENDERSON Gregory,0
25/05/2014,World Ports Classic,4.,HENDERSON Gregory,56
25/05/2014,"World Ports Classic, Stage 2 : Antwerpen - Rotterdam",3.,HENDERSON Gregory,5
4/05/2014,Presidential Tour of Turkey,30.,HENDERSON Gregory,5
4/05/2014,"Presidential Tour of Turkey, Stage 8 : Istanbul - Istanbul",5.,HENDERSON Gregory,3
3/05/2014,"Presidential Tour of Turkey, Stage 7 : Kusadasi - Izmir",14.,HENDERSON Gregory,0
17/04/2014,GP de Denain - Porte du Hainaut,41.,HENDERSON Gregory,0
12/04/2014,GP Pino Cerami,133.,HENDERSON Gregory,0
9/04/2014,Scheldeprijs,75.,HENDERSON Gregory,0
26/03/2014,"Volta a Catalunya, Stage 3 : Banyoles - Alp/La Molina",DNS,HENDERSON Gregory,0
25/03/2014,"Volta a Catalunya, Stage 2 : Mataro - Girona",154.,HENDERSON Gregory,0
24/03/2014,"Volta a Catalunya, Stage 1 : Calella - Calella",163.,HENDERSON Gregory,0
5/03/2014,Le Samyn,49.,HENDERSON Gregory,0
23/02/2014,Vuelta a Andalucia / Ruta Del Sol,103.,HENDERSON Gregory,0
23/02/2014,"Vuelta a Andalucia / Ruta Del Sol, Stage 4 : Ubrique - Fuengirola",12.,HENDERSON Gregory,0
24/01/2014,"Tour Down Under, Stage 4 : Unley - Victor Harbor",DNF,KAISEN Olivier,0
23/01/2014,"Tour Down Under, Stage 3 : Norwood - Campbelltown",119.,KAISEN Olivier,0
22/01/2014,"Tour Down Under, Stage 2 : Prospect - Stirling",132.,KAISEN Olivier,0
21/01/2014,"Tour Down Under, Stage 1 : Nuriootpa - Angaston",124.,KAISEN Olivier,0
14/10/2014,Nationale Sluitingprijs Putte-Kapellen,106.,LIGTHART Pim,0
12/10/2014,Paris - Tours,28.,LIGTHART Pim,5
5/10/2014,Il Lombardia,DNF,LIGTHART Pim,0
24/09/2014,Omloop van het Houtland - Lichtervelde,87.,LIGTHART Pim,0
21/09/2014,World Championships (Ponferrada) T.T.T.,22.,LIGTHART Pim,5
14/09/2014,Vuelta a España,127.,LIGTHART Pim,15
14/09/2014,"Vuelta a España, Stage 21 : Santiago de Compostela I.T.T.",41.,LIGTHART Pim,0
13/09/2014,"Vuelta a España, Stage 20 : Santa Estebo de Ribas do Sil - Ancares",89.,LIGTHART Pim,0
12/09/2014,"Vuelta a España, Stage 19 : Salvaterra de Miño - Cangas do Morazzo",99.,LIGTHART Pim,0
11/09/2014,"Vuelta a España, Stage 18 : La Estrada - Monte Castrove en Meis",133.,LIGTHART Pim,0
10/09/2014,"Vuelta a España, Stage 17 : Ortigueira - La Coruña",18.,LIGTHART Pim,0
8/09/2014,"Vuelta a España, Stage 16 : San Martin del Rey Aurelio - Lagos de Somiedo",105.,LIGTHART Pim,0
7/09/2014,"Vuelta a España, Stage 15 : Oviedo - Lagos de Covadonga",157.,LIGTHART Pim,0
6/09/2014,"Vuelta a España, Stage 14 : Santander - La Camperona",117.,LIGTHART Pim,0
5/09/2014,"Vuelta a España, Stage 13 : Belorado - Obregon",157.,LIGTHART Pim,0
4/09/2014,"Vuelta a España, Stage 12 : Logroño - Logroño",38.,LIGTHART Pim,0
3/09/2014,"Vuelta a España, Stage 11 : Pamplona - San Miguel de Aralar",181.,LIGTHART Pim,0
2/09/2014,"Vuelta a España, Stage 10 : Santa Maria de Veruela - Borja I.T.T.",170.,LIGTHART Pim,0
31/08/2014,"Vuelta a España, Stage 9 : Carboneras de Guadazon - Estacion de Valdelinares",191.,LIGTHART Pim,0
30/08/2014,"Vuelta a España, Stage 8 : Baeza - Albacete",190.,LIGTHART Pim,0
29/08/2014,"Vuelta a España, Stage 7 : Alhendin - Alcaudete",146.,LIGTHART Pim,0
28/08/2014,"Vuelta a España, Stage 6 : Benalmadena - La Zubia/Cumbres Verdes",74.,LIGTHART Pim,0
27/08/2014,"Vuelta a España, Stage 5 : Priego de Cordoba - Ronda",81.,LIGTHART Pim,0
26/08/2014,"Vuelta a España, Stage 4 : Mairena del Alcor - Cordoba",155.,LIGTHART Pim,0
25/08/2014,"Vuelta a España, Stage 3 : Cadiz - Arcos de la Frontera",76.,LIGTHART Pim,0
24/08/2014,"Vuelta a España, Stage 2 : Algeciras - San Fernando",16.,LIGTHART Pim,0
23/08/2014,"Vuelta a España, Stage 1 : Jerez De La Frontera T.T.T.",-,LIGTHART Pim,0
9/08/2014,Tour de Pologne,30.,LIGTHART Pim,6
9/08/2014,"Tour de Pologne, Stage 7 : Krakow - Krakow I.T.T.",65.,LIGTHART Pim,0
8/08/2014,"Tour de Pologne, Stage 6 : Bukowina Tatrzanska - Bukowina Tatrzanska",29.,LIGTHART Pim,0
7/08/2014,"Tour de Pologne, Stage 5 : Zakopane - Strbskie Pleso (Svk)",55.,LIGTHART Pim,0
6/08/2014,"Tour de Pologne, Stage 4 : Tarnow - Katowice",73.,LIGTHART Pim,0
5/08/2014,"Tour de Pologne, Stage 3 : Kielce - Rzeszow",85.,LIGTHART Pim,0
4/08/2014,"Tour de Pologne, Stage 2 : Torun - Warszawa",49.,LIGTHART Pim,0
3/08/2014,"Tour de Pologne, Stage 1 : Gdansk - Bydgoszcz",84.,LIGTHART Pim,0
30/07/2014,Tour de Wallonie,9.,LIGTHART Pim,50
28/07/2014,"Tour de Wallonie, Stage 3 : Somme-Leuze - Neufchâteau",6.,LIGTHART Pim,0
29/06/2014,National Championships Netherlands (Ootmarsum) R.R.,23.,LIGTHART Pim,5
25/06/2014,Halle - Ingooigem,144.,LIGTHART Pim,0
15/06/2014,Critérium du Dauphiné,73.,LIGTHART Pim,5
15/06/2014,"Critérium du Dauphiné, Stage 8 : Megève - Courchevel",120.,LIGTHART Pim,0
14/06/2014,"Critérium du Dauphiné, Stage 7 : Ville-la-Grand - Finaut/Émosson (Sui)",90.,LIGTHART Pim,0
13/06/2014,"Critérium du Dauphiné, Stage 6 : Grenoble - Poisy",4.,LIGTHART Pim,10
12/06/2014,"Critérium du Dauphiné, Stage 5 : Sisteron - La Mure",109.,LIGTHART Pim,0
11/06/2014,"Critérium du Dauphiné, Stage 4 : Montélimar - Gap",3.,LIGTHART Pim,18
10/06/2014,"Critérium du Dauphiné, Stage 3 : Ambert - Le Teil",143.,LIGTHART Pim,0
9/06/2014,"Critérium du Dauphiné, Stage 2 : Tarare - Col du Béal",105.,LIGTHART Pim,0
8/06/2014,"Critérium du Dauphiné, Stage 1 : Lyon - Lyon I.T.T.",164.,LIGTHART Pim,0
1/06/2014,Ronde van België / Tour de Belgique,33.,LIGTHART Pim,5
29/04/2014,"Presidential Tour of Turkey, Stage 3 : Finike - Elmali (Gögübeli)",DNF,LIGTHART Pim,0
20/04/2014,Amstel Gold Race,82.,LIGTHART Pim,5
16/04/2014,Brabantse Pijl,73.,LIGTHART Pim,0
12/04/2014,GP Pino Cerami,90.,LIGTHART Pim,0
6/04/2014,Ronde van Vlaanderen,DNF,LIGTHART Pim,0
3/04/2014,Driedaagse De Panne-Koksijde,50.,LIGTHART Pim,5
28/03/2014,E3 Prijs Vlaanderen - Harelbeke,26.,LIGTHART Pim,10
26/03/2014,Dwars door Vlaanderen,43.,LIGTHART Pim,0
23/03/2014,Milano - Sanremo,DNF,LIGTHART Pim,0
16/03/2014,Paris - Nice,85.,LIGTHART Pim,5
16/03/2014,"Paris - Nice, Stage 8 : Nice - Nice",72.,LIGTHART Pim,0
15/03/2014,"Paris - Nice, Stage 7 : Mougins - Biot",144.,LIGTHART Pim,0
14/03/2014,"Paris - Nice, Stage 6 : Saint-Saturnin-les-Avignon - Fayence",62.,LIGTHART Pim,0
13/03/2014,"Paris - Nice, Stage 5 : Crèche-sur-Saône - Rive-de-Gier",122.,LIGTHART Pim,0
12/03/2014,"Paris - Nice, Stage 4 : Nevers - Belleville",72.,LIGTHART Pim,0
11/03/2014,"Paris - Nice, Stage 3 : Toucy - Magny-Cours",74.,LIGTHART Pim,0
10/03/2014,"Paris - Nice, Stage 2 : Rambouillet - Saint-Georges-sur-Baulche",33.,LIGTHART Pim,0
9/03/2014,"Paris - Nice, Stage 1 : Mantes-La-Jolie - Mantes-La-Jolie",66.,LIGTHART Pim,0
1/03/2014,Omloop Het Nieuwsblad,39.,LIGTHART Pim,0
23/02/2014,Tour of Oman,33.,LIGTHART Pim,5
14/02/2014,Tour of Qatar,46.,LIGTHART Pim,5
14/10/2014,Nationale Sluitingprijs Putte-Kapellen,105.0,MEURISSE Xandro,0
12/10/2014,Paris - Tours,33.0,MEURISSE Xandro,0
5/10/2014,Tour de l'Eurométropole,70.0,MEURISSE Xandro,0
24/09/2014,Omloop van het Houtland - Lichtervelde,32.0,MEURISSE Xandro,0
17/09/2014,GP de Wallonie,79.0,MEURISSE Xandro,0
13/07/2014,European Championships U23 (Nyon) R.R.,18.0,MEURISSE Xandro,0
5/07/2014,Omloop Het Nieuwsblad elite/u23,7.0,MEURISSE Xandro,4
25/06/2014,Internationale Wielertrofee Jong Maar Moedig,8.0,MEURISSE Xandro,3
22/06/2014,Flèche Ardennaise,11.0,MEURISSE Xandro,0
8/06/2014,Memorial Philippe Van Coningsloo,4.0,MEURISSE Xandro,7
11/05/2014,Circuit de Wallonie,9.0,MEURISSE Xandro,2
30/04/2014,"Tour de Bretagne - Trophée des Granitiers, Stage 6 : Radenac - Talensac",10.0,MEURISSE Xandro,0
29/04/2014,"Tour de Bretagne - Trophée des Granitiers, Stage 5 : Fouesnant - Radenac",4.0,MEURISSE Xandro,0
28/04/2014,"Tour de Bretagne - Trophée des Granitiers, Stage 4 : Jugon-les-Lacs - Fouesnant",9.0,MEURISSE Xandro,0
9/03/2014,Dorpenomloop Rucphen,17.0,MEURISSE Xandro,0
5/10/2014,Il Lombardia,51.,MONFORT Maxime,5
21/09/2014,World Championships (Ponferrada) T.T.T.,22.,MONFORT Maxime,5
14/09/2014,Vuelta a España,16.,MONFORT Maxime,84
14/09/2014,"Vuelta a España, Stage 21 : Santiago de Compostela I.T.T.",81.,MONFORT Maxime,0
13/09/2014,"Vuelta a España, Stage 20 : Santa Estebo de Ribas do Sil - Ancares",21.,MONFORT Maxime,0
12/09/2014,"Vuelta a España, Stage 19 : Salvaterra de Miño - Cangas do Morazzo",24.,MONFORT Maxime,0
11/09/2014,"Vuelta a España, Stage 18 : La Estrada - Monte Castrove en Meis",23.,MONFORT Maxime,0
10/09/2014,"Vuelta a España, Stage 17 : Ortigueira - La Coruña",40.,MONFORT Maxime,0
8/09/2014,"Vuelta a España, Stage 16 : San Martin del Rey Aurelio - Lagos de Somiedo",22.,MONFORT Maxime,0
7/09/2014,"Vuelta a España, Stage 15 : Oviedo - Lagos de Covadonga",23.,MONFORT Maxime,0
6/09/2014,"Vuelta a España, Stage 14 : Santander - La Camperona",33.,MONFORT Maxime,0
5/09/2014,"Vuelta a España, Stage 13 : Belorado - Obregon",32.,MONFORT Maxime,0
4/09/2014,"Vuelta a España, Stage 12 : Logroño - Logroño",46.,MONFORT Maxime,0
3/09/2014,"Vuelta a España, Stage 11 : Pamplona - San Miguel de Aralar",23.,MONFORT Maxime,0
2/09/2014,"Vuelta a España, Stage 10 : Santa Maria de Veruela - Borja I.T.T.",46.,MONFORT Maxime,0
31/08/2014,"Vuelta a España, Stage 9 : Carboneras de Guadazon - Estacion de Valdelinares",38.,MONFORT Maxime,0
30/08/2014,"Vuelta a España, Stage 8 : Baeza - Albacete",28.,MONFORT Maxime,0
29/08/2014,"Vuelta a España, Stage 7 : Alhendin - Alcaudete",28.,MONFORT Maxime,0
28/08/2014,"Vuelta a España, Stage 6 : Benalmadena - La Zubia/Cumbres Verdes",28.,MONFORT Maxime,0
27/08/2014,"Vuelta a España, Stage 5 : Priego de Cordoba - Ronda",25.,MONFORT Maxime,0
26/08/2014,"Vuelta a España, Stage 4 : Mairena del Alcor - Cordoba",32.,MONFORT Maxime,0
25/08/2014,"Vuelta a España, Stage 3 : Cadiz - Arcos de la Frontera",51.,MONFORT Maxime,0
24/08/2014,"Vuelta a España, Stage 2 : Algeciras - San Fernando",41.,MONFORT Maxime,0
23/08/2014,"Vuelta a España, Stage 1 : Jerez De La Frontera T.T.T.",14.,MONFORT Maxime,0
9/08/2014,Tour de Pologne,22.,MONFORT Maxime,14
9/08/2014,"Tour de Pologne, Stage 7 : Krakow - Krakow I.T.T.",75.,MONFORT Maxime,0
8/08/2014,"Tour de Pologne, Stage 6 : Bukowina Tatrzanska - Bukowina Tatrzanska",28.,MONFORT Maxime,0
7/08/2014,"Tour de Pologne, Stage 5 : Zakopane - Strbskie Pleso (Svk)",24.,MONFORT Maxime,0
6/08/2014,"Tour de Pologne, Stage 4 : Tarnow - Katowice",65.,MONFORT Maxime,0
5/08/2014,"Tour de Pologne, Stage 3 : Kielce - Rzeszow",39.,MONFORT Maxime,0
4/08/2014,"Tour de Pologne, Stage 2 : Torun - Warszawa",52.,MONFORT Maxime,0
3/08/2014,"Tour de Pologne, Stage 1 : Gdansk - Bydgoszcz",43.,MONFORT Maxime,0
30/07/2014,Tour de Wallonie,27.,MONFORT Maxime,5
28/07/2014,"Tour de Wallonie, Stage 3 : Somme-Leuze - Neufchâteau",20.,MONFORT Maxime,0
15/06/2014,"Tour de Suisse, Stage 2 : Bellinzona - Sarnen",DNF,MONFORT Maxime,0
14/06/2014,"Tour de Suisse, Stage 1 : Bellinzona - Bellinzona I.T.T.",31.,MONFORT Maxime,0
1/06/2014,Giro d'Italia,14.,MONFORT Maxime,96
1/06/2014,"Giro d'Italia, Stage 21 : Gemona del Friuli - Trieste",48.,MONFORT Maxime,0
31/05/2014,"Giro d'Italia, Stage 20 : Maniago - Monte Zoncolan",8.,MONFORT Maxime,3
30/05/2014,"Giro d'Italia, Stage 19 : Bassano del Grappa - Cima Grappa I.T.T.",27.,MONFORT Maxime,0
29/05/2014,"Giro d'Italia, Stage 18 : Belluno - Rifugio Panarotta",32.,MONFORT Maxime,0
28/05/2014,"Giro d'Italia, Stage 17 : Sarnonico - Vittorio Veneto",53.,MONFORT Maxime,0
27/05/2014,"Giro d'Italia, Stage 16 : Ponte di Legno - Val Martello",20.,MONFORT Maxime,0
25/05/2014,"Giro d'Italia, Stage 15 : Valdengo - Plan di Montecampione",24.,MONFORT Maxime,0
24/05/2014,"Giro d'Italia, Stage 14 : Aglie - Oropa",45.,MONFORT Maxime,0
23/05/2014,"Giro d'Italia, Stage 13 : Fossano - Rivarolo Canavese",57.,MONFORT Maxime,0
22/05/2014,"Giro d'Italia, Stage 12 : Barbaresco - Barolo I.T.T.",36.,MONFORT Maxime,0
21/05/2014,"Giro d'Italia, Stage 11 : Collecchio - Savona",14.,MONFORT Maxime,0
20/05/2014,"Giro d'Italia, Stage 10 : Modena - Salsomaggiore Terme",17.,MONFORT Maxime,0
18/05/2014,"Giro d'Italia, Stage 9 : Lugo - Sestola",17.,MONFORT Maxime,0
17/05/2014,"Giro d'Italia, Stage 8 : Foligno - Montecopiolo",21.,MONFORT Maxime,0
16/05/2014,"Giro d'Italia, Stage 7 : Frosinone - Foligno",32.,MONFORT Maxime,0
15/05/2014,"Giro d'Italia, Stage 6 : Sassano - Montecassino",30.,MONFORT Maxime,0
14/05/2014,"Giro d'Italia, Stage 5 : Taranto - Viggiano",21.,MONFORT Maxime,0
13/05/2014,"Giro d'Italia, Stage 4 : Giovinazzo - Bari",97.,MONFORT Maxime,0
11/05/2014,"Giro d'Italia, Stage 3 : Armagh (Gbr) - Dublin (Irl)",19.,MONFORT Maxime,0
10/05/2014,"Giro d'Italia, Stage 2 : Belfast (Gbr) - Belfast (Gbr)",36.,MONFORT Maxime,0
9/05/2014,"Giro d'Italia, Stage 1 : Belfast (Gbr) T.T.T.",20.,MONFORT Maxime,0
4/05/2014,Tour de Romandie,27.,MONFORT Maxime,9
4/05/2014,"Tour de Romandie, Stage 5 : Neuchâtel - Neuchâtel I.T.T.",32.,MONFORT Maxime,0
3/05/2014,"Tour de Romandie, Stage 4 : Fribourg - Fribourg",117.,MONFORT Maxime,0
2/05/2014,"Tour de Romandie, Stage 3 : Le Bouveret - Aigle",16.,MONFORT Maxime,0
1/05/2014,"Tour de Romandie, Stage 2 : Sion - Montreux",39.,MONFORT Maxime,0
30/04/2014,"Tour de Romandie, Stage 1 : Brigerbad - Sion",20.,MONFORT Maxime,0
29/04/2014,"Tour de Romandie, Prologue : Ascona I.T.T.",44.,MONFORT Maxime,0
12/04/2014,Vuelta al Pais Vasco,22.,MONFORT Maxime,16
12/04/2014,"Vuelta al Pais Vasco, Stage 6 : Markina-Xemein - Markina-Xemein I.T.T.",31.,MONFORT Maxime,0
11/04/2014,"Vuelta al Pais Vasco, Stage 5 : Eibar - Markina-Xemein",13.,MONFORT Maxime,0
10/04/2014,"Vuelta al Pais Vasco, Stage 4 : Vitoria-Gasteiz - Eibar (Arrate)",27.,MONFORT Maxime,0
9/04/2014,"Vuelta al Pais Vasco, Stage 3 : Urdax - Vitoria-Gasteiz",75.,MONFORT Maxime,0
8/04/2014,"Vuelta al Pais Vasco, Stage 2 : Ordizia - Dantxarinea-Urdazabi",74.,MONFORT Maxime,0
7/04/2014,"Vuelta al Pais Vasco, Stage 1 : Ordizia - Ordizia",63.,MONFORT Maxime,0
16/03/2014,Paris - Nice,22.,MONFORT Maxime,16
16/03/2014,"Paris - Nice, Stage 8 : Nice - Nice",28.,MONFORT Maxime,0
15/03/2014,"Paris - Nice, Stage 7 : Mougins - Biot",23.,MONFORT Maxime,0
14/03/2014,"Paris - Nice, Stage 6 : Saint-Saturnin-les-Avignon - Fayence",22.,MONFORT Maxime,0
13/03/2014,"Paris - Nice, Stage 5 : Crèche-sur-Saône - Rive-de-Gier",46.,MONFORT Maxime,0
12/03/2014,"Paris - Nice, Stage 4 : Nevers - Belleville",47.,MONFORT Maxime,0
11/03/2014,"Paris - Nice, Stage 3 : Toucy - Magny-Cours",49.,MONFORT Maxime,0
10/03/2014,"Paris - Nice, Stage 2 : Rambouillet - Saint-Georges-sur-Baulche",60.,MONFORT Maxime,0
9/03/2014,"Paris - Nice, Stage 1 : Mantes-La-Jolie - Mantes-La-Jolie",67.,MONFORT Maxime,0
23/02/2014,Vuelta a Andalucia / Ruta Del Sol,22.,MONFORT Maxime,4
21/02/2014,"Vuelta a Andalucia / Ruta Del Sol, Stage 2 : La Guardia de Jaen - Sierra de Cabra",20.,MONFORT Maxime,0
9/02/2014,Etoile de Bessèges,12.,MONFORT Maxime,18
9/02/2014,"Etoile de Bessèges, Stage 5 : Alès - Montée de l'Hermitage I.T.T.",18.,MONFORT Maxime,0
2/02/2014,GP La Marseillaise,67.,MONFORT Maxime,0
14/10/2014,Nationale Sluitingprijs Putte-Kapellen,51.0,NAESEN Oliver,0
12/10/2014,Paris - Tours,32.0,NAESEN Oliver,0
7/10/2014,Binche - Chimay - Binche / Mémorial Frank Vandenbroucke,6.0,NAESEN Oliver,28
3/10/2014,Münsterland Giro,53.0,NAESEN Oliver,0
28/09/2014,Gooikse Pijl,8.0,NAESEN Oliver,3
24/09/2014,Omloop van het Houtland - Lichtervelde,15.0,NAESEN Oliver,6
17/09/2014,GP de Wallonie,16.0,NAESEN Oliver,5
14/09/2014,GP Jef Scherens - Rondom Leuven,27.0,NAESEN Oliver,0
6/09/2014,Brussels Cycling Classic,22.0,NAESEN Oliver,5
30/08/2014,GP de Templeuve,1.0,NAESEN Oliver,15
27/08/2014,Druivenkoers - Overijse,10.0,NAESEN Oliver,12
19/08/2014,GP Stad Zottegem,18.0,NAESEN Oliver,5
10/08/2014,Post Danmark Rundt - Tour of Denmark,30.0,NAESEN Oliver,5
7/08/2014,"Post Danmark Rundt - Tour of Denmark, Stage 2 : Skive - Aarhus",20.0,NAESEN Oliver,0
5/07/2014,Omloop Het Nieuwsblad elite/u23,6.0,NAESEN Oliver,5
25/06/2014,Internationale Wielertrofee Jong Maar Moedig,10.0,NAESEN Oliver,1
22/06/2014,Flèche Ardennaise,10.0,NAESEN Oliver,1
15/06/2014,Ronde van Limburg,4.0,NAESEN Oliver,36
8/06/2014,Memorial Philippe Van Coningsloo,3.0,NAESEN Oliver,8
1/06/2014,Ronde van België / Tour de Belgique,90.0,NAESEN Oliver,0
21/03/2014,Handzame Classic,9.0,NAESEN Oliver,16
16/03/2014,Kattekoers Deinze - Ieper,17.0,NAESEN Oliver,0
14/09/2014,GP de Montréal,DNF,ROELANDTS Jürgen,0
12/09/2014,GP de Québec,91.,ROELANDTS Jürgen,5
31/08/2014,GP Ouest France - Plouay,10.,ROELANDTS Jürgen,46
24/08/2014,Vattenfall Cyclassics - Hamburg,30.,ROELANDTS Jürgen,6
17/08/2014,Eneco Tour,37.,ROELANDTS Jürgen,5
17/08/2014,"Eneco Tour, Stage 7 : Riemst (Bel) - Sittard",40.,ROELANDTS Jürgen,0
16/08/2014,"Eneco Tour, Stage 6 : Heerlen (Ned) - La Redoute",81.,ROELANDTS Jürgen,0
15/08/2014,"Eneco Tour, Stage 5 : Geraardsbergen - Geraardsbergen",46.,ROELANDTS Jürgen,0
14/08/2014,"Eneco Tour, Stage 4 : Koksijde - Ardooie",62.,ROELANDTS Jürgen,0
13/08/2014,"Eneco Tour, Stage 3 : Breda - Breda I.T.T.",59.,ROELANDTS Jürgen,0
